MTU,Out Area,In Area,Physical Flow (MW)
05/07/2022 09:00:00 - 05/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
05/07/2022 10:00:00 - 05/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 10:00:00 - 05/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
05/07/2022 11:00:00 - 05/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 11:00:00 - 05/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
05/07/2022 12:00:00 - 05/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 12:00:00 - 05/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
05/07/2022 13:00:00 - 05/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 13:00:00 - 05/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,996.00
05/07/2022 14:00:00 - 05/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 14:00:00 - 05/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,996.00
05/07/2022 15:00:00 - 05/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 15:00:00 - 05/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,996.00
05/07/2022 16:00:00 - 05/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 16:00:00 - 05/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,996.00
05/07/2022 17:00:00 - 05/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 17:00:00 - 05/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,992.00
05/07/2022 18:00:00 - 05/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 18:00:00 - 05/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,757.00
05/07/2022 19:00:00 - 05/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 19:00:00 - 05/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,860.00
05/07/2022 20:00:00 - 05/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 20:00:00 - 05/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,993.00
05/07/2022 21:00:00 - 05/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 21:00:00 - 05/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
05/07/2022 22:00:00 - 05/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 22:00:00 - 05/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,996.00
05/07/2022 23:00:00 - 06/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
05/07/2022 23:00:00 - 06/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 00:00:00 - 06/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 00:00:00 - 06/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 01:00:00 - 06/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 01:00:00 - 06/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 02:00:00 - 06/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 02:00:00 - 06/07/2022 03:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 03:00:00 - 06/07/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 03:00:00 - 06/07/2022 04:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 04:00:00 - 06/07/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 04:00:00 - 06/07/2022 05:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 05:00:00 - 06/07/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 05:00:00 - 06/07/2022 06:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 06:00:00 - 06/07/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 06:00:00 - 06/07/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 07:00:00 - 06/07/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 07:00:00 - 06/07/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 08:00:00 - 06/07/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 08:00:00 - 06/07/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 09:00:00 - 06/07/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 09:00:00 - 06/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 10:00:00 - 06/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 10:00:00 - 06/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 11:00:00 - 06/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 11:00:00 - 06/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 12:00:00 - 06/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 12:00:00 - 06/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 13:00:00 - 06/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 13:00:00 - 06/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 14:00:00 - 06/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 14:00:00 - 06/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 15:00:00 - 06/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 15:00:00 - 06/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 16:00:00 - 06/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 16:00:00 - 06/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 17:00:00 - 06/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 17:00:00 - 06/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 18:00:00 - 06/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 18:00:00 - 06/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 19:00:00 - 06/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 19:00:00 - 06/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 20:00:00 - 06/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 20:00:00 - 06/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 21:00:00 - 06/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 21:00:00 - 06/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
06/07/2022 22:00:00 - 06/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 22:00:00 - 06/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,996.00
06/07/2022 23:00:00 - 07/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/07/2022 23:00:00 - 07/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 00:00:00 - 07/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 00:00:00 - 07/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 01:00:00 - 07/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 01:00:00 - 07/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 02:00:00 - 07/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 02:00:00 - 07/07/2022 03:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 03:00:00 - 07/07/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 03:00:00 - 07/07/2022 04:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 04:00:00 - 07/07/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 04:00:00 - 07/07/2022 05:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 05:00:00 - 07/07/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 05:00:00 - 07/07/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 06:00:00 - 07/07/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 06:00:00 - 07/07/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 07:00:00 - 07/07/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 07:00:00 - 07/07/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 08:00:00 - 07/07/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 08:00:00 - 07/07/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 09:00:00 - 07/07/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 09:00:00 - 07/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 10:00:00 - 07/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 10:00:00 - 07/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 11:00:00 - 07/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 11:00:00 - 07/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 12:00:00 - 07/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 12:00:00 - 07/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 13:00:00 - 07/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 13:00:00 - 07/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 14:00:00 - 07/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 14:00:00 - 07/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 15:00:00 - 07/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 15:00:00 - 07/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 16:00:00 - 07/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 16:00:00 - 07/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 17:00:00 - 07/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 17:00:00 - 07/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 18:00:00 - 07/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 18:00:00 - 07/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 19:00:00 - 07/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 19:00:00 - 07/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 20:00:00 - 07/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 20:00:00 - 07/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 21:00:00 - 07/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 21:00:00 - 07/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
07/07/2022 22:00:00 - 07/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 22:00:00 - 07/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,996.00
07/07/2022 23:00:00 - 08/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/07/2022 23:00:00 - 08/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 00:00:00 - 08/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 00:00:00 - 08/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 01:00:00 - 08/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 01:00:00 - 08/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 02:00:00 - 08/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 02:00:00 - 08/07/2022 03:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 03:00:00 - 08/07/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 03:00:00 - 08/07/2022 04:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 04:00:00 - 08/07/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 04:00:00 - 08/07/2022 05:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 05:00:00 - 08/07/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 05:00:00 - 08/07/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 06:00:00 - 08/07/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 06:00:00 - 08/07/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 07:00:00 - 08/07/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 07:00:00 - 08/07/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 08:00:00 - 08/07/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 08:00:00 - 08/07/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 09:00:00 - 08/07/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 09:00:00 - 08/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 10:00:00 - 08/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 10:00:00 - 08/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 11:00:00 - 08/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 11:00:00 - 08/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 12:00:00 - 08/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 12:00:00 - 08/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 13:00:00 - 08/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 13:00:00 - 08/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 14:00:00 - 08/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 14:00:00 - 08/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 15:00:00 - 08/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 15:00:00 - 08/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 16:00:00 - 08/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 16:00:00 - 08/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 17:00:00 - 08/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 17:00:00 - 08/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 18:00:00 - 08/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 18:00:00 - 08/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 19:00:00 - 08/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 19:00:00 - 08/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
08/07/2022 20:00:00 - 08/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 20:00:00 - 08/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 21:00:00 - 08/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 21:00:00 - 08/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 22:00:00 - 08/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 22:00:00 - 08/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,997.00
08/07/2022 23:00:00 - 09/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/07/2022 23:00:00 - 09/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,995.00
09/07/2022 00:00:00 - 09/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 00:00:00 - 09/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,906.00
09/07/2022 01:00:00 - 09/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 01:00:00 - 09/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,994.00
09/07/2022 02:00:00 - 09/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 02:00:00 - 09/07/2022 03:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 03:00:00 - 09/07/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 03:00:00 - 09/07/2022 04:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 04:00:00 - 09/07/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 04:00:00 - 09/07/2022 05:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 05:00:00 - 09/07/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 05:00:00 - 09/07/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 06:00:00 - 09/07/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 06:00:00 - 09/07/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 07:00:00 - 09/07/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 07:00:00 - 09/07/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 08:00:00 - 09/07/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 08:00:00 - 09/07/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 09:00:00 - 09/07/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 09:00:00 - 09/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 10:00:00 - 09/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 10:00:00 - 09/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 11:00:00 - 09/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 11:00:00 - 09/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 12:00:00 - 09/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 12:00:00 - 09/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 13:00:00 - 09/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 13:00:00 - 09/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/07/2022 14:00:00 - 09/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 14:00:00 - 09/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 15:00:00 - 09/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 15:00:00 - 09/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/07/2022 16:00:00 - 09/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 16:00:00 - 09/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/07/2022 17:00:00 - 09/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 17:00:00 - 09/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/07/2022 18:00:00 - 09/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 18:00:00 - 09/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,992.00
09/07/2022 19:00:00 - 09/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 19:00:00 - 09/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/07/2022 20:00:00 - 09/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 20:00:00 - 09/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,995.00
09/07/2022 21:00:00 - 09/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 21:00:00 - 09/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,902.00
09/07/2022 22:00:00 - 09/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 22:00:00 - 09/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,994.00
09/07/2022 23:00:00 - 10/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/07/2022 23:00:00 - 10/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/07/2022 00:00:00 - 10/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 00:00:00 - 10/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/07/2022 01:00:00 - 10/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 01:00:00 - 10/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,970.00
10/07/2022 02:00:00 - 10/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 02:00:00 - 10/07/2022 03:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/07/2022 03:00:00 - 10/07/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 03:00:00 - 10/07/2022 04:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/07/2022 04:00:00 - 10/07/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 04:00:00 - 10/07/2022 05:00:00,BZN|GB(IFA2),BZN|FR,995.00
10/07/2022 05:00:00 - 10/07/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 05:00:00 - 10/07/2022 06:00:00,BZN|GB(IFA2),BZN|FR,910.00
10/07/2022 06:00:00 - 10/07/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 06:00:00 - 10/07/2022 07:00:00,BZN|GB(IFA2),BZN|FR,887.00
10/07/2022 07:00:00 - 10/07/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 07:00:00 - 10/07/2022 08:00:00,BZN|GB(IFA2),BZN|FR,795.00
10/07/2022 08:00:00 - 10/07/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 08:00:00 - 10/07/2022 09:00:00,BZN|GB(IFA2),BZN|FR,563.00
10/07/2022 09:00:00 - 10/07/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 09:00:00 - 10/07/2022 10:00:00,BZN|GB(IFA2),BZN|FR,422.00
10/07/2022 10:00:00 - 10/07/2022 11:00:00,BZN|FR,BZN|GB(IFA2),548.00
10/07/2022 10:00:00 - 10/07/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/07/2022 11:00:00 - 10/07/2022 12:00:00,BZN|FR,BZN|GB(IFA2),692.00
10/07/2022 11:00:00 - 10/07/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/07/2022 12:00:00 - 10/07/2022 13:00:00,BZN|FR,BZN|GB(IFA2),777.00
10/07/2022 12:00:00 - 10/07/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/07/2022 13:00:00 - 10/07/2022 14:00:00,BZN|FR,BZN|GB(IFA2),669.00
10/07/2022 13:00:00 - 10/07/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/07/2022 14:00:00 - 10/07/2022 15:00:00,BZN|FR,BZN|GB(IFA2),224.00
10/07/2022 14:00:00 - 10/07/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/07/2022 15:00:00 - 10/07/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 15:00:00 - 10/07/2022 16:00:00,BZN|GB(IFA2),BZN|FR,6.00
10/07/2022 16:00:00 - 10/07/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 16:00:00 - 10/07/2022 17:00:00,BZN|GB(IFA2),BZN|FR,972.00
10/07/2022 17:00:00 - 10/07/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 17:00:00 - 10/07/2022 18:00:00,BZN|GB(IFA2),BZN|FR,906.00
10/07/2022 18:00:00 - 10/07/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 18:00:00 - 10/07/2022 19:00:00,BZN|GB(IFA2),BZN|FR,896.00
10/07/2022 19:00:00 - 10/07/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 19:00:00 - 10/07/2022 20:00:00,BZN|GB(IFA2),BZN|FR,975.00
10/07/2022 20:00:00 - 10/07/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 20:00:00 - 10/07/2022 21:00:00,BZN|GB(IFA2),BZN|FR,742.00
10/07/2022 21:00:00 - 10/07/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 21:00:00 - 10/07/2022 22:00:00,BZN|GB(IFA2),BZN|FR,902.00
10/07/2022 22:00:00 - 10/07/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 22:00:00 - 10/07/2022 23:00:00,BZN|GB(IFA2),BZN|FR,994.00
10/07/2022 23:00:00 - 11/07/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/07/2022 23:00:00 - 11/07/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/07/2022 00:00:00 - 11/07/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/07/2022 00:00:00 - 11/07/2022 01:00:00,BZN|GB(IFA2),BZN|FR,964.00
11/07/2022 01:00:00 - 11/07/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/07/2022 01:00:00 - 11/07/2022 02:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/07/2022 02:00:00 - 11/07/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
