MTU,Out Area,In Area,Physical Flow (MW)
22/06/2023 02:00:00 - 22/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 02:00:00 - 22/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 03:00:00 - 22/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 03:00:00 - 22/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 04:00:00 - 22/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 04:00:00 - 22/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 05:00:00 - 22/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 05:00:00 - 22/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 06:00:00 - 22/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 06:00:00 - 22/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 07:00:00 - 22/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 07:00:00 - 22/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 08:00:00 - 22/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 08:00:00 - 22/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 09:00:00 - 22/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 09:00:00 - 22/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 10:00:00 - 22/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 10:00:00 - 22/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 11:00:00 - 22/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 11:00:00 - 22/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 12:00:00 - 22/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 12:00:00 - 22/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 13:00:00 - 22/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 13:00:00 - 22/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 14:00:00 - 22/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 14:00:00 - 22/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 15:00:00 - 22/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 15:00:00 - 22/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 16:00:00 - 22/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 16:00:00 - 22/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 17:00:00 - 22/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 17:00:00 - 22/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 18:00:00 - 22/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 18:00:00 - 22/06/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 19:00:00 - 22/06/2023 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 19:00:00 - 22/06/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 20:00:00 - 22/06/2023 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 20:00:00 - 22/06/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 21:00:00 - 22/06/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 21:00:00 - 22/06/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 22:00:00 - 22/06/2023 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 22:00:00 - 22/06/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/06/2023 23:00:00 - 23/06/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
22/06/2023 23:00:00 - 23/06/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 00:00:00 - 23/06/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 00:00:00 - 23/06/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 01:00:00 - 23/06/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 01:00:00 - 23/06/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 02:00:00 - 23/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 02:00:00 - 23/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 03:00:00 - 23/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 03:00:00 - 23/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 04:00:00 - 23/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 04:00:00 - 23/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 05:00:00 - 23/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 05:00:00 - 23/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 06:00:00 - 23/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 06:00:00 - 23/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 07:00:00 - 23/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 07:00:00 - 23/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 08:00:00 - 23/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 08:00:00 - 23/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 09:00:00 - 23/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 09:00:00 - 23/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 10:00:00 - 23/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 10:00:00 - 23/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 11:00:00 - 23/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 11:00:00 - 23/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 12:00:00 - 23/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 12:00:00 - 23/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 13:00:00 - 23/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),2.00
23/06/2023 13:00:00 - 23/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 14:00:00 - 23/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1.00
23/06/2023 14:00:00 - 23/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 15:00:00 - 23/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),2.00
23/06/2023 15:00:00 - 23/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 16:00:00 - 23/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),65.00
23/06/2023 16:00:00 - 23/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 17:00:00 - 23/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),49.00
23/06/2023 17:00:00 - 23/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 18:00:00 - 23/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),97.00
23/06/2023 18:00:00 - 23/06/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 19:00:00 - 23/06/2023 20:00:00,BZN|FR,BZN|GB(IFA2),64.00
23/06/2023 19:00:00 - 23/06/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 20:00:00 - 23/06/2023 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 20:00:00 - 23/06/2023 21:00:00,BZN|GB(IFA2),BZN|FR,111.00
23/06/2023 21:00:00 - 23/06/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/06/2023 21:00:00 - 23/06/2023 22:00:00,BZN|GB(IFA2),BZN|FR,89.00
23/06/2023 22:00:00 - 23/06/2023 23:00:00,BZN|FR,BZN|GB(IFA2),20.00
23/06/2023 22:00:00 - 23/06/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/06/2023 23:00:00 - 24/06/2023 00:00:00,BZN|FR,BZN|GB(IFA2),56.00
23/06/2023 23:00:00 - 24/06/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 00:00:00 - 24/06/2023 01:00:00,BZN|FR,BZN|GB(IFA2),128.00
24/06/2023 00:00:00 - 24/06/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 01:00:00 - 24/06/2023 02:00:00,BZN|FR,BZN|GB(IFA2),476.00
24/06/2023 01:00:00 - 24/06/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 02:00:00 - 24/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),394.00
24/06/2023 02:00:00 - 24/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 03:00:00 - 24/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),343.00
24/06/2023 03:00:00 - 24/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 04:00:00 - 24/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),313.00
24/06/2023 04:00:00 - 24/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 05:00:00 - 24/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),359.00
24/06/2023 05:00:00 - 24/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 06:00:00 - 24/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),556.00
24/06/2023 06:00:00 - 24/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 07:00:00 - 24/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),993.00
24/06/2023 07:00:00 - 24/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 08:00:00 - 24/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),976.00
24/06/2023 08:00:00 - 24/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 09:00:00 - 24/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1024.00
24/06/2023 09:00:00 - 24/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 10:00:00 - 24/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/06/2023 10:00:00 - 24/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 11:00:00 - 24/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1022.00
24/06/2023 11:00:00 - 24/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 12:00:00 - 24/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),840.00
24/06/2023 12:00:00 - 24/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 13:00:00 - 24/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),773.00
24/06/2023 13:00:00 - 24/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 14:00:00 - 24/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),52.00
24/06/2023 14:00:00 - 24/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 15:00:00 - 24/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),950.00
24/06/2023 15:00:00 - 24/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 16:00:00 - 24/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),395.00
24/06/2023 16:00:00 - 24/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 17:00:00 - 24/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),624.00
24/06/2023 17:00:00 - 24/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 18:00:00 - 24/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),544.00
24/06/2023 18:00:00 - 24/06/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 19:00:00 - 24/06/2023 20:00:00,BZN|FR,BZN|GB(IFA2),458.00
24/06/2023 19:00:00 - 24/06/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 20:00:00 - 24/06/2023 21:00:00,BZN|FR,BZN|GB(IFA2),214.00
24/06/2023 20:00:00 - 24/06/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 21:00:00 - 24/06/2023 22:00:00,BZN|FR,BZN|GB(IFA2),33.00
24/06/2023 21:00:00 - 24/06/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 22:00:00 - 24/06/2023 23:00:00,BZN|FR,BZN|GB(IFA2),170.00
24/06/2023 22:00:00 - 24/06/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/06/2023 23:00:00 - 25/06/2023 00:00:00,BZN|FR,BZN|GB(IFA2),143.00
24/06/2023 23:00:00 - 25/06/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 00:00:00 - 25/06/2023 01:00:00,BZN|FR,BZN|GB(IFA2),47.00
25/06/2023 00:00:00 - 25/06/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 01:00:00 - 25/06/2023 02:00:00,BZN|FR,BZN|GB(IFA2),275.00
25/06/2023 01:00:00 - 25/06/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 02:00:00 - 25/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),146.00
25/06/2023 02:00:00 - 25/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 03:00:00 - 25/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/06/2023 03:00:00 - 25/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,206.00
25/06/2023 04:00:00 - 25/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/06/2023 04:00:00 - 25/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,336.00
25/06/2023 05:00:00 - 25/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),78.00
25/06/2023 05:00:00 - 25/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 06:00:00 - 25/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),7.00
25/06/2023 06:00:00 - 25/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 07:00:00 - 25/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),151.00
25/06/2023 07:00:00 - 25/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 08:00:00 - 25/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),195.00
25/06/2023 08:00:00 - 25/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 09:00:00 - 25/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),542.00
25/06/2023 09:00:00 - 25/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 10:00:00 - 25/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),819.00
25/06/2023 10:00:00 - 25/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 11:00:00 - 25/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1013.00
25/06/2023 11:00:00 - 25/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 12:00:00 - 25/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),604.00
25/06/2023 12:00:00 - 25/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 13:00:00 - 25/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),238.00
25/06/2023 13:00:00 - 25/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 14:00:00 - 25/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),703.00
25/06/2023 14:00:00 - 25/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 15:00:00 - 25/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1018.00
25/06/2023 15:00:00 - 25/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 16:00:00 - 25/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),1021.00
25/06/2023 16:00:00 - 25/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 17:00:00 - 25/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),801.00
25/06/2023 17:00:00 - 25/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 18:00:00 - 25/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),717.00
25/06/2023 18:00:00 - 25/06/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 19:00:00 - 25/06/2023 20:00:00,BZN|FR,BZN|GB(IFA2),439.00
25/06/2023 19:00:00 - 25/06/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 20:00:00 - 25/06/2023 21:00:00,BZN|FR,BZN|GB(IFA2),366.00
25/06/2023 20:00:00 - 25/06/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 21:00:00 - 25/06/2023 22:00:00,BZN|FR,BZN|GB(IFA2),383.00
25/06/2023 21:00:00 - 25/06/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 22:00:00 - 25/06/2023 23:00:00,BZN|FR,BZN|GB(IFA2),648.00
25/06/2023 22:00:00 - 25/06/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/06/2023 23:00:00 - 26/06/2023 00:00:00,BZN|FR,BZN|GB(IFA2),604.00
25/06/2023 23:00:00 - 26/06/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 00:00:00 - 26/06/2023 01:00:00,BZN|FR,BZN|GB(IFA2),439.00
26/06/2023 00:00:00 - 26/06/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 01:00:00 - 26/06/2023 02:00:00,BZN|FR,BZN|GB(IFA2),286.00
26/06/2023 01:00:00 - 26/06/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 02:00:00 - 26/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),413.00
26/06/2023 02:00:00 - 26/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 03:00:00 - 26/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),326.00
26/06/2023 03:00:00 - 26/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 04:00:00 - 26/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),430.00
26/06/2023 04:00:00 - 26/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 05:00:00 - 26/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),413.00
26/06/2023 05:00:00 - 26/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 06:00:00 - 26/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),553.00
26/06/2023 06:00:00 - 26/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 07:00:00 - 26/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),663.00
26/06/2023 07:00:00 - 26/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 08:00:00 - 26/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1016.00
26/06/2023 08:00:00 - 26/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 09:00:00 - 26/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1015.00
26/06/2023 09:00:00 - 26/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 10:00:00 - 26/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/06/2023 10:00:00 - 26/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 11:00:00 - 26/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/06/2023 11:00:00 - 26/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 12:00:00 - 26/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/06/2023 12:00:00 - 26/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 13:00:00 - 26/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1009.00
26/06/2023 13:00:00 - 26/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 14:00:00 - 26/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),902.00
26/06/2023 14:00:00 - 26/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 15:00:00 - 26/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),715.00
26/06/2023 15:00:00 - 26/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 16:00:00 - 26/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),641.00
26/06/2023 16:00:00 - 26/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 17:00:00 - 26/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),648.00
26/06/2023 17:00:00 - 26/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 18:00:00 - 26/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),986.00
26/06/2023 18:00:00 - 26/06/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 19:00:00 - 26/06/2023 20:00:00,BZN|FR,BZN|GB(IFA2),759.00
26/06/2023 19:00:00 - 26/06/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 20:00:00 - 26/06/2023 21:00:00,BZN|FR,BZN|GB(IFA2),885.00
26/06/2023 20:00:00 - 26/06/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 21:00:00 - 26/06/2023 22:00:00,BZN|FR,BZN|GB(IFA2),583.00
26/06/2023 21:00:00 - 26/06/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 22:00:00 - 26/06/2023 23:00:00,BZN|FR,BZN|GB(IFA2),447.00
26/06/2023 22:00:00 - 26/06/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/06/2023 23:00:00 - 27/06/2023 00:00:00,BZN|FR,BZN|GB(IFA2),345.00
26/06/2023 23:00:00 - 27/06/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 00:00:00 - 27/06/2023 01:00:00,BZN|FR,BZN|GB(IFA2),171.00
27/06/2023 00:00:00 - 27/06/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 01:00:00 - 27/06/2023 02:00:00,BZN|FR,BZN|GB(IFA2),248.00
27/06/2023 01:00:00 - 27/06/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 02:00:00 - 27/06/2023 03:00:00,BZN|FR,BZN|GB(IFA2),223.00
27/06/2023 02:00:00 - 27/06/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 03:00:00 - 27/06/2023 04:00:00,BZN|FR,BZN|GB(IFA2),94.00
27/06/2023 03:00:00 - 27/06/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 04:00:00 - 27/06/2023 05:00:00,BZN|FR,BZN|GB(IFA2),205.00
27/06/2023 04:00:00 - 27/06/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 05:00:00 - 27/06/2023 06:00:00,BZN|FR,BZN|GB(IFA2),492.00
27/06/2023 05:00:00 - 27/06/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 06:00:00 - 27/06/2023 07:00:00,BZN|FR,BZN|GB(IFA2),928.00
27/06/2023 06:00:00 - 27/06/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 07:00:00 - 27/06/2023 08:00:00,BZN|FR,BZN|GB(IFA2),910.00
27/06/2023 07:00:00 - 27/06/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 08:00:00 - 27/06/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1020.00
27/06/2023 08:00:00 - 27/06/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 09:00:00 - 27/06/2023 10:00:00,BZN|FR,BZN|GB(IFA2),884.00
27/06/2023 09:00:00 - 27/06/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 10:00:00 - 27/06/2023 11:00:00,BZN|FR,BZN|GB(IFA2),928.00
27/06/2023 10:00:00 - 27/06/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 11:00:00 - 27/06/2023 12:00:00,BZN|FR,BZN|GB(IFA2),929.00
27/06/2023 11:00:00 - 27/06/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 12:00:00 - 27/06/2023 13:00:00,BZN|FR,BZN|GB(IFA2),929.00
27/06/2023 12:00:00 - 27/06/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 13:00:00 - 27/06/2023 14:00:00,BZN|FR,BZN|GB(IFA2),908.00
27/06/2023 13:00:00 - 27/06/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 14:00:00 - 27/06/2023 15:00:00,BZN|FR,BZN|GB(IFA2),735.00
27/06/2023 14:00:00 - 27/06/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 15:00:00 - 27/06/2023 16:00:00,BZN|FR,BZN|GB(IFA2),725.00
27/06/2023 15:00:00 - 27/06/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 16:00:00 - 27/06/2023 17:00:00,BZN|FR,BZN|GB(IFA2),588.00
27/06/2023 16:00:00 - 27/06/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 17:00:00 - 27/06/2023 18:00:00,BZN|FR,BZN|GB(IFA2),232.00
27/06/2023 17:00:00 - 27/06/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/06/2023 18:00:00 - 27/06/2023 19:00:00,BZN|FR,BZN|GB(IFA2),271.00
