MTU,Out Area,In Area,Physical Flow (MW)
05/06/2025 09:00:00 - 05/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.39
05/06/2025 09:00:00 - 05/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 10:00:00 - 05/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.37
05/06/2025 10:00:00 - 05/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 11:00:00 - 05/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.53
05/06/2025 11:00:00 - 05/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 12:00:00 - 05/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.66
05/06/2025 12:00:00 - 05/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 13:00:00 - 05/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.78
05/06/2025 13:00:00 - 05/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 14:00:00 - 05/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.77
05/06/2025 14:00:00 - 05/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 15:00:00 - 05/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.42
05/06/2025 15:00:00 - 05/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 16:00:00 - 05/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.30
05/06/2025 16:00:00 - 05/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 17:00:00 - 05/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.20
05/06/2025 17:00:00 - 05/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 18:00:00 - 05/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.28
05/06/2025 18:00:00 - 05/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 19:00:00 - 05/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1024.40
05/06/2025 19:00:00 - 05/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 20:00:00 - 05/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.04
05/06/2025 20:00:00 - 05/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 21:00:00 - 05/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.36
05/06/2025 21:00:00 - 05/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 22:00:00 - 05/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.52
05/06/2025 22:00:00 - 05/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
05/06/2025 23:00:00 - 06/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1024.56
05/06/2025 23:00:00 - 06/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 00:00:00 - 06/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.70
06/06/2025 00:00:00 - 06/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 01:00:00 - 06/06/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.90
06/06/2025 01:00:00 - 06/06/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 02:00:00 - 06/06/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1024.90
06/06/2025 02:00:00 - 06/06/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 03:00:00 - 06/06/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1024.82
06/06/2025 03:00:00 - 06/06/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 04:00:00 - 06/06/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1024.67
06/06/2025 04:00:00 - 06/06/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 05:00:00 - 06/06/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.29
06/06/2025 05:00:00 - 06/06/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 06:00:00 - 06/06/2025 07:00:00,BZN|FR,BZN|GB(IFA2),1024.23
06/06/2025 06:00:00 - 06/06/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 07:00:00 - 06/06/2025 08:00:00,BZN|FR,BZN|GB(IFA2),1024.27
06/06/2025 07:00:00 - 06/06/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 08:00:00 - 06/06/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1024.33
06/06/2025 08:00:00 - 06/06/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 09:00:00 - 06/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.41
06/06/2025 09:00:00 - 06/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 10:00:00 - 06/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.50
06/06/2025 10:00:00 - 06/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 11:00:00 - 06/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.48
06/06/2025 11:00:00 - 06/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 12:00:00 - 06/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.39
06/06/2025 12:00:00 - 06/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 13:00:00 - 06/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.30
06/06/2025 13:00:00 - 06/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 14:00:00 - 06/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.68
06/06/2025 14:00:00 - 06/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 15:00:00 - 06/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.68
06/06/2025 15:00:00 - 06/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 16:00:00 - 06/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.75
06/06/2025 16:00:00 - 06/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 17:00:00 - 06/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.77
06/06/2025 17:00:00 - 06/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 18:00:00 - 06/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.64
06/06/2025 18:00:00 - 06/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 19:00:00 - 06/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1024.56
06/06/2025 19:00:00 - 06/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 20:00:00 - 06/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.58
06/06/2025 20:00:00 - 06/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 21:00:00 - 06/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.58
06/06/2025 21:00:00 - 06/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 22:00:00 - 06/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.64
06/06/2025 22:00:00 - 06/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/06/2025 23:00:00 - 07/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1024.81
06/06/2025 23:00:00 - 07/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 00:00:00 - 07/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.98
07/06/2025 00:00:00 - 07/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 01:00:00 - 07/06/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1025.08
07/06/2025 01:00:00 - 07/06/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 02:00:00 - 07/06/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1025.07
07/06/2025 02:00:00 - 07/06/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 03:00:00 - 07/06/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1025.16
07/06/2025 03:00:00 - 07/06/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 04:00:00 - 07/06/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1025.14
07/06/2025 04:00:00 - 07/06/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 05:00:00 - 07/06/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.96
07/06/2025 05:00:00 - 07/06/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 06:00:00 - 07/06/2025 07:00:00,BZN|FR,BZN|GB(IFA2),1024.91
07/06/2025 06:00:00 - 07/06/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 07:00:00 - 07/06/2025 08:00:00,BZN|FR,BZN|GB(IFA2),1024.67
07/06/2025 07:00:00 - 07/06/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 08:00:00 - 07/06/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1024.67
07/06/2025 08:00:00 - 07/06/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 09:00:00 - 07/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.75
07/06/2025 09:00:00 - 07/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 10:00:00 - 07/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.76
07/06/2025 10:00:00 - 07/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 11:00:00 - 07/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.76
07/06/2025 11:00:00 - 07/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 12:00:00 - 07/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.83
07/06/2025 12:00:00 - 07/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 13:00:00 - 07/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.88
07/06/2025 13:00:00 - 07/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 14:00:00 - 07/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.84
07/06/2025 14:00:00 - 07/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 15:00:00 - 07/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.89
07/06/2025 15:00:00 - 07/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 16:00:00 - 07/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.73
07/06/2025 16:00:00 - 07/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 17:00:00 - 07/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.66
07/06/2025 17:00:00 - 07/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 18:00:00 - 07/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.81
07/06/2025 18:00:00 - 07/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 19:00:00 - 07/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1024.73
07/06/2025 19:00:00 - 07/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 20:00:00 - 07/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.64
07/06/2025 20:00:00 - 07/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 21:00:00 - 07/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.76
07/06/2025 21:00:00 - 07/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 22:00:00 - 07/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.89
07/06/2025 22:00:00 - 07/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/06/2025 23:00:00 - 08/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1025.03
07/06/2025 23:00:00 - 08/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 00:00:00 - 08/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1025.04
08/06/2025 00:00:00 - 08/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 01:00:00 - 08/06/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1023.10
08/06/2025 01:00:00 - 08/06/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 02:00:00 - 08/06/2025 03:00:00,BZN|FR,BZN|GB(IFA2),922.12
08/06/2025 02:00:00 - 08/06/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 03:00:00 - 08/06/2025 04:00:00,BZN|FR,BZN|GB(IFA2),742.63
08/06/2025 03:00:00 - 08/06/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 04:00:00 - 08/06/2025 05:00:00,BZN|FR,BZN|GB(IFA2),586.16
08/06/2025 04:00:00 - 08/06/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 05:00:00 - 08/06/2025 06:00:00,BZN|FR,BZN|GB(IFA2),527.19
08/06/2025 05:00:00 - 08/06/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 06:00:00 - 08/06/2025 07:00:00,BZN|FR,BZN|GB(IFA2),461.16
08/06/2025 06:00:00 - 08/06/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 07:00:00 - 08/06/2025 08:00:00,BZN|FR,BZN|GB(IFA2),422.92
08/06/2025 07:00:00 - 08/06/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 08:00:00 - 08/06/2025 09:00:00,BZN|FR,BZN|GB(IFA2),901.06
08/06/2025 08:00:00 - 08/06/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 09:00:00 - 08/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),771.09
08/06/2025 09:00:00 - 08/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 10:00:00 - 08/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),788.60
08/06/2025 10:00:00 - 08/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 11:00:00 - 08/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1019.57
08/06/2025 11:00:00 - 08/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 12:00:00 - 08/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1025.23
08/06/2025 12:00:00 - 08/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 13:00:00 - 08/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1025.21
08/06/2025 13:00:00 - 08/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 14:00:00 - 08/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1025.28
08/06/2025 14:00:00 - 08/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 15:00:00 - 08/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1025.40
08/06/2025 15:00:00 - 08/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 16:00:00 - 08/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1025.38
08/06/2025 16:00:00 - 08/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 17:00:00 - 08/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1025.13
08/06/2025 17:00:00 - 08/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 18:00:00 - 08/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1025.03
08/06/2025 18:00:00 - 08/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 19:00:00 - 08/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1023.83
08/06/2025 19:00:00 - 08/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 20:00:00 - 08/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.61
08/06/2025 20:00:00 - 08/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 21:00:00 - 08/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.66
08/06/2025 21:00:00 - 08/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 22:00:00 - 08/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.73
08/06/2025 22:00:00 - 08/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/06/2025 23:00:00 - 09/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1024.85
08/06/2025 23:00:00 - 09/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 00:00:00 - 09/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.89
09/06/2025 00:00:00 - 09/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 01:00:00 - 09/06/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.93
09/06/2025 01:00:00 - 09/06/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 02:00:00 - 09/06/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1025.03
09/06/2025 02:00:00 - 09/06/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 03:00:00 - 09/06/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1025.08
09/06/2025 03:00:00 - 09/06/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 04:00:00 - 09/06/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1025.05
09/06/2025 04:00:00 - 09/06/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 05:00:00 - 09/06/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.86
09/06/2025 05:00:00 - 09/06/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 06:00:00 - 09/06/2025 07:00:00,BZN|FR,BZN|GB(IFA2),1004.19
09/06/2025 06:00:00 - 09/06/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 07:00:00 - 09/06/2025 08:00:00,BZN|FR,BZN|GB(IFA2),24.23
09/06/2025 07:00:00 - 09/06/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 08:00:00 - 09/06/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1.76
09/06/2025 08:00:00 - 09/06/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 09:00:00 - 09/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1.89
09/06/2025 09:00:00 - 09/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 10:00:00 - 09/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1.78
09/06/2025 10:00:00 - 09/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 11:00:00 - 09/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1.79
09/06/2025 11:00:00 - 09/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 12:00:00 - 09/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1.81
09/06/2025 12:00:00 - 09/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 13:00:00 - 09/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1.79
09/06/2025 13:00:00 - 09/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 14:00:00 - 09/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1.80
09/06/2025 14:00:00 - 09/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 15:00:00 - 09/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1.67
09/06/2025 15:00:00 - 09/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 16:00:00 - 09/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),0.37
09/06/2025 16:00:00 - 09/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 17:00:00 - 09/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 17:00:00 - 09/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 18:00:00 - 09/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 18:00:00 - 09/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 19:00:00 - 09/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 19:00:00 - 09/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 20:00:00 - 09/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 20:00:00 - 09/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 21:00:00 - 09/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 21:00:00 - 09/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 22:00:00 - 09/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 22:00:00 - 09/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/06/2025 23:00:00 - 10/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/06/2025 23:00:00 - 10/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 00:00:00 - 10/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 00:00:00 - 10/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 01:00:00 - 10/06/2025 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 01:00:00 - 10/06/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 02:00:00 - 10/06/2025 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 02:00:00 - 10/06/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 03:00:00 - 10/06/2025 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 03:00:00 - 10/06/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 04:00:00 - 10/06/2025 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 04:00:00 - 10/06/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 05:00:00 - 10/06/2025 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 05:00:00 - 10/06/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 06:00:00 - 10/06/2025 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 06:00:00 - 10/06/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 07:00:00 - 10/06/2025 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 07:00:00 - 10/06/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 08:00:00 - 10/06/2025 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 08:00:00 - 10/06/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 09:00:00 - 10/06/2025 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 09:00:00 - 10/06/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 10:00:00 - 10/06/2025 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 10:00:00 - 10/06/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 11:00:00 - 10/06/2025 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 11:00:00 - 10/06/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 12:00:00 - 10/06/2025 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 12:00:00 - 10/06/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 13:00:00 - 10/06/2025 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 13:00:00 - 10/06/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 14:00:00 - 10/06/2025 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 14:00:00 - 10/06/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 15:00:00 - 10/06/2025 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 15:00:00 - 10/06/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 16:00:00 - 10/06/2025 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 16:00:00 - 10/06/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 17:00:00 - 10/06/2025 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 17:00:00 - 10/06/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 18:00:00 - 10/06/2025 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 18:00:00 - 10/06/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 19:00:00 - 10/06/2025 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 19:00:00 - 10/06/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 20:00:00 - 10/06/2025 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 20:00:00 - 10/06/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 21:00:00 - 10/06/2025 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 21:00:00 - 10/06/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 22:00:00 - 10/06/2025 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 22:00:00 - 10/06/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/06/2025 23:00:00 - 11/06/2025 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/06/2025 23:00:00 - 11/06/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/06/2025 00:00:00 - 11/06/2025 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/06/2025 00:00:00 - 11/06/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
