MTU,Out Area,In Area,Physical Flow (MW)
27/10/2021 04:00:00 - 27/10/2021 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 04:00:00 - 27/10/2021 05:00:00,BZN|GB(IFA2),BZN|FR,650.00
27/10/2021 05:00:00 - 27/10/2021 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 05:00:00 - 27/10/2021 06:00:00,BZN|GB(IFA2),BZN|FR,665.00
27/10/2021 06:00:00 - 27/10/2021 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 06:00:00 - 27/10/2021 07:00:00,BZN|GB(IFA2),BZN|FR,412.00
27/10/2021 07:00:00 - 27/10/2021 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 07:00:00 - 27/10/2021 08:00:00,BZN|GB(IFA2),BZN|FR,807.00
27/10/2021 08:00:00 - 27/10/2021 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 08:00:00 - 27/10/2021 09:00:00,BZN|GB(IFA2),BZN|FR,715.00
27/10/2021 09:00:00 - 27/10/2021 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 09:00:00 - 27/10/2021 10:00:00,BZN|GB(IFA2),BZN|FR,820.00
27/10/2021 10:00:00 - 27/10/2021 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 10:00:00 - 27/10/2021 11:00:00,BZN|GB(IFA2),BZN|FR,819.00
27/10/2021 11:00:00 - 27/10/2021 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 11:00:00 - 27/10/2021 12:00:00,BZN|GB(IFA2),BZN|FR,815.00
27/10/2021 12:00:00 - 27/10/2021 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 12:00:00 - 27/10/2021 13:00:00,BZN|GB(IFA2),BZN|FR,342.00
27/10/2021 13:00:00 - 27/10/2021 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 13:00:00 - 27/10/2021 14:00:00,BZN|GB(IFA2),BZN|FR,713.00
27/10/2021 14:00:00 - 27/10/2021 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 14:00:00 - 27/10/2021 15:00:00,BZN|GB(IFA2),BZN|FR,818.00
27/10/2021 15:00:00 - 27/10/2021 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 15:00:00 - 27/10/2021 16:00:00,BZN|GB(IFA2),BZN|FR,520.00
27/10/2021 16:00:00 - 27/10/2021 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 16:00:00 - 27/10/2021 17:00:00,BZN|GB(IFA2),BZN|FR,139.00
27/10/2021 17:00:00 - 27/10/2021 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 17:00:00 - 27/10/2021 18:00:00,BZN|GB(IFA2),BZN|FR,100.00
27/10/2021 18:00:00 - 27/10/2021 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 18:00:00 - 27/10/2021 19:00:00,BZN|GB(IFA2),BZN|FR,28.00
27/10/2021 19:00:00 - 27/10/2021 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 19:00:00 - 27/10/2021 20:00:00,BZN|GB(IFA2),BZN|FR,271.00
27/10/2021 20:00:00 - 27/10/2021 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 20:00:00 - 27/10/2021 21:00:00,BZN|GB(IFA2),BZN|FR,139.00
27/10/2021 21:00:00 - 27/10/2021 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 21:00:00 - 27/10/2021 22:00:00,BZN|GB(IFA2),BZN|FR,227.00
27/10/2021 22:00:00 - 27/10/2021 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 22:00:00 - 27/10/2021 23:00:00,BZN|GB(IFA2),BZN|FR,255.00
27/10/2021 23:00:00 - 28/10/2021 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2021 23:00:00 - 28/10/2021 00:00:00,BZN|GB(IFA2),BZN|FR,566.00
28/10/2021 00:00:00 - 28/10/2021 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 00:00:00 - 28/10/2021 01:00:00,BZN|GB(IFA2),BZN|FR,613.00
28/10/2021 01:00:00 - 28/10/2021 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 01:00:00 - 28/10/2021 02:00:00,BZN|GB(IFA2),BZN|FR,656.00
28/10/2021 02:00:00 - 28/10/2021 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 02:00:00 - 28/10/2021 03:00:00,BZN|GB(IFA2),BZN|FR,429.00
28/10/2021 03:00:00 - 28/10/2021 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 03:00:00 - 28/10/2021 04:00:00,BZN|GB(IFA2),BZN|FR,599.00
28/10/2021 04:00:00 - 28/10/2021 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 04:00:00 - 28/10/2021 05:00:00,BZN|GB(IFA2),BZN|FR,540.00
28/10/2021 05:00:00 - 28/10/2021 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
28/10/2021 05:00:00 - 28/10/2021 06:00:00,BZN|GB(IFA2),BZN|FR,487.00
28/10/2021 06:00:00 - 28/10/2021 07:00:00,BZN|FR,BZN|GB(IFA2),12.00
28/10/2021 06:00:00 - 28/10/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 07:00:00 - 28/10/2021 08:00:00,BZN|FR,BZN|GB(IFA2),176.00
28/10/2021 07:00:00 - 28/10/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 08:00:00 - 28/10/2021 09:00:00,BZN|FR,BZN|GB(IFA2),928.00
28/10/2021 08:00:00 - 28/10/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 09:00:00 - 28/10/2021 10:00:00,BZN|FR,BZN|GB(IFA2),906.00
28/10/2021 09:00:00 - 28/10/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 10:00:00 - 28/10/2021 11:00:00,BZN|FR,BZN|GB(IFA2),772.00
28/10/2021 10:00:00 - 28/10/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 11:00:00 - 28/10/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1019.00
28/10/2021 11:00:00 - 28/10/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 12:00:00 - 28/10/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
28/10/2021 12:00:00 - 28/10/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 13:00:00 - 28/10/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1024.00
28/10/2021 13:00:00 - 28/10/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 14:00:00 - 28/10/2021 15:00:00,BZN|FR,BZN|GB(IFA2),967.00
28/10/2021 14:00:00 - 28/10/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 15:00:00 - 28/10/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1024.00
28/10/2021 15:00:00 - 28/10/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 16:00:00 - 28/10/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1026.00
28/10/2021 16:00:00 - 28/10/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 17:00:00 - 28/10/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
28/10/2021 17:00:00 - 28/10/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 18:00:00 - 28/10/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
28/10/2021 18:00:00 - 28/10/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 19:00:00 - 28/10/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1026.00
28/10/2021 19:00:00 - 28/10/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 20:00:00 - 28/10/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
28/10/2021 20:00:00 - 28/10/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 21:00:00 - 28/10/2021 22:00:00,BZN|FR,BZN|GB(IFA2),1025.00
28/10/2021 21:00:00 - 28/10/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 22:00:00 - 28/10/2021 23:00:00,BZN|FR,BZN|GB(IFA2),1018.00
28/10/2021 22:00:00 - 28/10/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2021 23:00:00 - 29/10/2021 00:00:00,BZN|FR,BZN|GB(IFA2),973.00
28/10/2021 23:00:00 - 29/10/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 00:00:00 - 29/10/2021 01:00:00,BZN|FR,BZN|GB(IFA2),952.00
29/10/2021 00:00:00 - 29/10/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 01:00:00 - 29/10/2021 02:00:00,BZN|FR,BZN|GB(IFA2),1024.00
29/10/2021 01:00:00 - 29/10/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 02:00:00 - 29/10/2021 03:00:00,BZN|FR,BZN|GB(IFA2),1025.00
29/10/2021 02:00:00 - 29/10/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 03:00:00 - 29/10/2021 04:00:00,BZN|FR,BZN|GB(IFA2),924.00
29/10/2021 03:00:00 - 29/10/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 04:00:00 - 29/10/2021 05:00:00,BZN|FR,BZN|GB(IFA2),708.00
29/10/2021 04:00:00 - 29/10/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 05:00:00 - 29/10/2021 06:00:00,BZN|FR,BZN|GB(IFA2),335.00
29/10/2021 05:00:00 - 29/10/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 06:00:00 - 29/10/2021 07:00:00,BZN|FR,BZN|GB(IFA2),104.00
29/10/2021 06:00:00 - 29/10/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 07:00:00 - 29/10/2021 08:00:00,BZN|FR,BZN|GB(IFA2),705.00
29/10/2021 07:00:00 - 29/10/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 08:00:00 - 29/10/2021 09:00:00,BZN|FR,BZN|GB(IFA2),856.00
29/10/2021 08:00:00 - 29/10/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 09:00:00 - 29/10/2021 10:00:00,BZN|FR,BZN|GB(IFA2),895.00
29/10/2021 09:00:00 - 29/10/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 10:00:00 - 29/10/2021 11:00:00,BZN|FR,BZN|GB(IFA2),872.00
29/10/2021 10:00:00 - 29/10/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 11:00:00 - 29/10/2021 12:00:00,BZN|FR,BZN|GB(IFA2),859.00
29/10/2021 11:00:00 - 29/10/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 12:00:00 - 29/10/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1018.00
29/10/2021 12:00:00 - 29/10/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 13:00:00 - 29/10/2021 14:00:00,BZN|FR,BZN|GB(IFA2),901.00
29/10/2021 13:00:00 - 29/10/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 14:00:00 - 29/10/2021 15:00:00,BZN|FR,BZN|GB(IFA2),147.00
29/10/2021 14:00:00 - 29/10/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 15:00:00 - 29/10/2021 16:00:00,BZN|FR,BZN|GB(IFA2),324.00
29/10/2021 15:00:00 - 29/10/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 16:00:00 - 29/10/2021 17:00:00,BZN|FR,BZN|GB(IFA2),451.00
29/10/2021 16:00:00 - 29/10/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 17:00:00 - 29/10/2021 18:00:00,BZN|FR,BZN|GB(IFA2),358.00
29/10/2021 17:00:00 - 29/10/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 18:00:00 - 29/10/2021 19:00:00,BZN|FR,BZN|GB(IFA2),498.00
29/10/2021 18:00:00 - 29/10/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 19:00:00 - 29/10/2021 20:00:00,BZN|FR,BZN|GB(IFA2),203.00
29/10/2021 19:00:00 - 29/10/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 20:00:00 - 29/10/2021 21:00:00,BZN|FR,BZN|GB(IFA2),722.00
29/10/2021 20:00:00 - 29/10/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 21:00:00 - 29/10/2021 22:00:00,BZN|FR,BZN|GB(IFA2),890.00
29/10/2021 21:00:00 - 29/10/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 22:00:00 - 29/10/2021 23:00:00,BZN|FR,BZN|GB(IFA2),1010.00
29/10/2021 22:00:00 - 29/10/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2021 23:00:00 - 30/10/2021 00:00:00,BZN|FR,BZN|GB(IFA2),494.00
29/10/2021 23:00:00 - 30/10/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 00:00:00 - 30/10/2021 01:00:00,BZN|FR,BZN|GB(IFA2),512.00
30/10/2021 00:00:00 - 30/10/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 01:00:00 - 30/10/2021 02:00:00,BZN|FR,BZN|GB(IFA2),614.00
30/10/2021 01:00:00 - 30/10/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 02:00:00 - 30/10/2021 03:00:00,BZN|FR,BZN|GB(IFA2),178.00
30/10/2021 02:00:00 - 30/10/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 03:00:00 - 30/10/2021 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
30/10/2021 03:00:00 - 30/10/2021 04:00:00,BZN|GB(IFA2),BZN|FR,417.00
30/10/2021 04:00:00 - 30/10/2021 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
30/10/2021 04:00:00 - 30/10/2021 05:00:00,BZN|GB(IFA2),BZN|FR,164.00
30/10/2021 05:00:00 - 30/10/2021 06:00:00,BZN|FR,BZN|GB(IFA2),53.00
30/10/2021 05:00:00 - 30/10/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 06:00:00 - 30/10/2021 07:00:00,BZN|FR,BZN|GB(IFA2),573.00
30/10/2021 06:00:00 - 30/10/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 07:00:00 - 30/10/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1014.00
30/10/2021 07:00:00 - 30/10/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 08:00:00 - 30/10/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1014.00
30/10/2021 08:00:00 - 30/10/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 09:00:00 - 30/10/2021 10:00:00,BZN|FR,BZN|GB(IFA2),956.00
30/10/2021 09:00:00 - 30/10/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 10:00:00 - 30/10/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1022.00
30/10/2021 10:00:00 - 30/10/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 11:00:00 - 30/10/2021 12:00:00,BZN|FR,BZN|GB(IFA2),933.00
30/10/2021 11:00:00 - 30/10/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 12:00:00 - 30/10/2021 13:00:00,BZN|FR,BZN|GB(IFA2),546.00
30/10/2021 12:00:00 - 30/10/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 13:00:00 - 30/10/2021 14:00:00,BZN|FR,BZN|GB(IFA2),308.00
30/10/2021 13:00:00 - 30/10/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 14:00:00 - 30/10/2021 15:00:00,BZN|FR,BZN|GB(IFA2),406.00
30/10/2021 14:00:00 - 30/10/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 15:00:00 - 30/10/2021 16:00:00,BZN|FR,BZN|GB(IFA2),662.00
30/10/2021 15:00:00 - 30/10/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 16:00:00 - 30/10/2021 17:00:00,BZN|FR,BZN|GB(IFA2),976.00
30/10/2021 16:00:00 - 30/10/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 17:00:00 - 30/10/2021 18:00:00,BZN|FR,BZN|GB(IFA2),977.00
30/10/2021 17:00:00 - 30/10/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 18:00:00 - 30/10/2021 19:00:00,BZN|FR,BZN|GB(IFA2),823.00
30/10/2021 18:00:00 - 30/10/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 19:00:00 - 30/10/2021 20:00:00,BZN|FR,BZN|GB(IFA2),728.00
30/10/2021 19:00:00 - 30/10/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 20:00:00 - 30/10/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1018.00
30/10/2021 20:00:00 - 30/10/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 21:00:00 - 30/10/2021 22:00:00,BZN|FR,BZN|GB(IFA2),1021.00
30/10/2021 21:00:00 - 30/10/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 22:00:00 - 30/10/2021 23:00:00,BZN|FR,BZN|GB(IFA2),805.00
30/10/2021 22:00:00 - 30/10/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2021 23:00:00 - 31/10/2021 00:00:00,BZN|FR,BZN|GB(IFA2),627.00
30/10/2021 23:00:00 - 31/10/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 00:00:00 - 31/10/2021 01:00:00,BZN|FR,BZN|GB(IFA2),448.00
31/10/2021 00:00:00 - 31/10/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 01:00:00 - 31/10/2021 02:00:00,BZN|FR,BZN|GB(IFA2),270.00
31/10/2021 01:00:00 - 31/10/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 02:00:00 - 31/10/2021 03:00:00,BZN|FR,BZN|GB(IFA2),674.00
31/10/2021 02:00:00 - 31/10/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 03:00:00 - 31/10/2021 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
31/10/2021 03:00:00 - 31/10/2021 04:00:00,BZN|GB(IFA2),BZN|FR,67.00
31/10/2021 04:00:00 - 31/10/2021 05:00:00,BZN|FR,BZN|GB(IFA2),57.00
31/10/2021 04:00:00 - 31/10/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 05:00:00 - 31/10/2021 06:00:00,BZN|FR,BZN|GB(IFA2),45.00
31/10/2021 05:00:00 - 31/10/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 06:00:00 - 31/10/2021 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
31/10/2021 06:00:00 - 31/10/2021 07:00:00,BZN|GB(IFA2),BZN|FR,198.00
31/10/2021 07:00:00 - 31/10/2021 08:00:00,BZN|FR,BZN|GB(IFA2),442.00
31/10/2021 07:00:00 - 31/10/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 08:00:00 - 31/10/2021 09:00:00,BZN|FR,BZN|GB(IFA2),76.00
31/10/2021 08:00:00 - 31/10/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 09:00:00 - 31/10/2021 10:00:00,BZN|FR,BZN|GB(IFA2),826.00
31/10/2021 09:00:00 - 31/10/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 10:00:00 - 31/10/2021 11:00:00,BZN|FR,BZN|GB(IFA2),634.00
31/10/2021 10:00:00 - 31/10/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 11:00:00 - 31/10/2021 12:00:00,BZN|FR,BZN|GB(IFA2),870.00
31/10/2021 11:00:00 - 31/10/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 12:00:00 - 31/10/2021 13:00:00,BZN|FR,BZN|GB(IFA2),924.00
31/10/2021 12:00:00 - 31/10/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 13:00:00 - 31/10/2021 14:00:00,BZN|FR,BZN|GB(IFA2),910.00
31/10/2021 13:00:00 - 31/10/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 14:00:00 - 31/10/2021 15:00:00,BZN|FR,BZN|GB(IFA2),880.00
31/10/2021 14:00:00 - 31/10/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 15:00:00 - 31/10/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1022.00
31/10/2021 15:00:00 - 31/10/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 16:00:00 - 31/10/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1026.00
31/10/2021 16:00:00 - 31/10/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 17:00:00 - 31/10/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
31/10/2021 17:00:00 - 31/10/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 18:00:00 - 31/10/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
31/10/2021 18:00:00 - 31/10/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 19:00:00 - 31/10/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1018.00
31/10/2021 19:00:00 - 31/10/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 20:00:00 - 31/10/2021 21:00:00,BZN|FR,BZN|GB(IFA2),639.00
31/10/2021 20:00:00 - 31/10/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 21:00:00 - 31/10/2021 22:00:00,BZN|FR,BZN|GB(IFA2),978.00
31/10/2021 21:00:00 - 31/10/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 22:00:00 - 31/10/2021 23:00:00,BZN|FR,BZN|GB(IFA2),348.00
31/10/2021 22:00:00 - 31/10/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2021 23:00:00 - 01/11/2021 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
31/10/2021 23:00:00 - 01/11/2021 00:00:00,BZN|GB(IFA2),BZN|FR,165.00
01/11/2021 00:00:00 - 01/11/2021 01:00:00,BZN|FR,BZN|GB(IFA2),15.00
01/11/2021 00:00:00 - 01/11/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 01:00:00 - 01/11/2021 02:00:00,BZN|FR,BZN|GB(IFA2),146.00
01/11/2021 01:00:00 - 01/11/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 02:00:00 - 01/11/2021 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
01/11/2021 02:00:00 - 01/11/2021 03:00:00,BZN|GB(IFA2),BZN|FR,63.00
01/11/2021 03:00:00 - 01/11/2021 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
01/11/2021 03:00:00 - 01/11/2021 04:00:00,BZN|GB(IFA2),BZN|FR,329.00
01/11/2021 04:00:00 - 01/11/2021 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
01/11/2021 04:00:00 - 01/11/2021 05:00:00,BZN|GB(IFA2),BZN|FR,612.00
01/11/2021 05:00:00 - 01/11/2021 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
01/11/2021 05:00:00 - 01/11/2021 06:00:00,BZN|GB(IFA2),BZN|FR,108.00
01/11/2021 06:00:00 - 01/11/2021 07:00:00,BZN|FR,BZN|GB(IFA2),801.00
01/11/2021 06:00:00 - 01/11/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 07:00:00 - 01/11/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1020.00
01/11/2021 07:00:00 - 01/11/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 08:00:00 - 01/11/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
01/11/2021 08:00:00 - 01/11/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 09:00:00 - 01/11/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1026.00
01/11/2021 09:00:00 - 01/11/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 10:00:00 - 01/11/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1026.00
01/11/2021 10:00:00 - 01/11/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 11:00:00 - 01/11/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
01/11/2021 11:00:00 - 01/11/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 12:00:00 - 01/11/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1026.00
01/11/2021 12:00:00 - 01/11/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 13:00:00 - 01/11/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1026.00
01/11/2021 13:00:00 - 01/11/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 14:00:00 - 01/11/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
01/11/2021 14:00:00 - 01/11/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 15:00:00 - 01/11/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
01/11/2021 15:00:00 - 01/11/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 16:00:00 - 01/11/2021 17:00:00,BZN|FR,BZN|GB(IFA2),977.00
01/11/2021 16:00:00 - 01/11/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 17:00:00 - 01/11/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
01/11/2021 17:00:00 - 01/11/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 18:00:00 - 01/11/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
01/11/2021 18:00:00 - 01/11/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 19:00:00 - 01/11/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
01/11/2021 19:00:00 - 01/11/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
01/11/2021 20:00:00 - 01/11/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
